election,state,county,precinct,office,candidate,party,vote_mode,votes,writein,result_status,source_url,source_filename,datetime_retrieved
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH MIDDLETON 3,REPRESENTATIVE IN THE GENERAL ASSEMBLY 199TH DISTRICT,Totals,Write-In,Election Day,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH MIDDLETON 3,REPRESENTATIVE IN THE GENERAL ASSEMBLY 199TH DISTRICT,Totals,Write-In,Mail,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH MIDDLETON 3,REPRESENTATIVE IN THE GENERAL ASSEMBLY 199TH DISTRICT,Totals,Write-In,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,DEM,Election Day,130,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,DEM,Mail,96,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,DEM,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,PRESIDENTIAL ELECTORS,DONALD J TRUMP,REP,Election Day,792,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,PRESIDENTIAL ELECTORS,DONALD J TRUMP,REP,Mail,172,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,PRESIDENTIAL ELECTORS,DONALD J TRUMP,REP,Provisional,3,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,PRESIDENTIAL ELECTORS,CHASE OLIVER,LIB,Election Day,6,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,PRESIDENTIAL ELECTORS,CHASE OLIVER,LIB,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,PRESIDENTIAL ELECTORS,CHASE OLIVER,LIB,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,PRESIDENTIAL ELECTORS,JILL STEIN,GRN,Election Day,2,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,PRESIDENTIAL ELECTORS,JILL STEIN,GRN,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,PRESIDENTIAL ELECTORS,JILL STEIN,GRN,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,PRESIDENTIAL ELECTORS,Totals,Write-In,Election Day,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,PRESIDENTIAL ELECTORS,Totals,Write-In,Mail,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,PRESIDENTIAL ELECTORS,Totals,Write-In,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,UNITED STATES SENATOR,ROBERT P CASEY JR,DEM,Election Day,134,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,UNITED STATES SENATOR,ROBERT P CASEY JR,DEM,Mail,93,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,UNITED STATES SENATOR,ROBERT P CASEY JR,DEM,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,UNITED STATES SENATOR,DAVE MCCORMICK,REP,Election Day,770,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,UNITED STATES SENATOR,DAVE MCCORMICK,REP,Mail,173,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,UNITED STATES SENATOR,DAVE MCCORMICK,REP,Provisional,3,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,UNITED STATES SENATOR,JOHN C THOMAS,LIB,Election Day,9,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,UNITED STATES SENATOR,JOHN C THOMAS,LIB,Mail,3,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,UNITED STATES SENATOR,JOHN C THOMAS,LIB,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,UNITED STATES SENATOR,LEILA HAZOU,GRN,Election Day,7,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,UNITED STATES SENATOR,LEILA HAZOU,GRN,Mail,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,UNITED STATES SENATOR,LEILA HAZOU,GRN,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,UNITED STATES SENATOR,MARTY SELKER,CST,Election Day,4,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,UNITED STATES SENATOR,MARTY SELKER,CST,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,UNITED STATES SENATOR,MARTY SELKER,CST,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,UNITED STATES SENATOR,Totals,Write-In,Election Day,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,UNITED STATES SENATOR,Totals,Write-In,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,UNITED STATES SENATOR,Totals,Write-In,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,ATTORNEY GENERAL,EUGENE DEPASQUALE,DEM,Election Day,127,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,ATTORNEY GENERAL,EUGENE DEPASQUALE,DEM,Mail,93,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,ATTORNEY GENERAL,EUGENE DEPASQUALE,DEM,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,ATTORNEY GENERAL,DAVE SUNDAY,REP,Election Day,777,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,ATTORNEY GENERAL,DAVE SUNDAY,REP,Mail,171,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,ATTORNEY GENERAL,DAVE SUNDAY,REP,Provisional,3,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,ATTORNEY GENERAL,ROBERT COWBURN,LIB,Election Day,11,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,ATTORNEY GENERAL,ROBERT COWBURN,LIB,Mail,2,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,ATTORNEY GENERAL,ROBERT COWBURN,LIB,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,ATTORNEY GENERAL,RICHARD L WEISS,GRN,Election Day,2,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,ATTORNEY GENERAL,RICHARD L WEISS,GRN,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,ATTORNEY GENERAL,RICHARD L WEISS,GRN,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,ATTORNEY GENERAL,JUSTIN L MAGILL,CST,Election Day,3,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,ATTORNEY GENERAL,JUSTIN L MAGILL,CST,Mail,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,ATTORNEY GENERAL,JUSTIN L MAGILL,CST,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,ATTORNEY GENERAL,ERIC L SETTLE,FWD,Election Day,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,ATTORNEY GENERAL,ERIC L SETTLE,FWD,Mail,2,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,ATTORNEY GENERAL,ERIC L SETTLE,FWD,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,ATTORNEY GENERAL,Totals,Write-In,Election Day,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,ATTORNEY GENERAL,Totals,Write-In,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,ATTORNEY GENERAL,Totals,Write-In,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,AUDITOR GENERAL,MALCOLM KENYATTA,DEM,Election Day,113,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,AUDITOR GENERAL,MALCOLM KENYATTA,DEM,Mail,90,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,AUDITOR GENERAL,MALCOLM KENYATTA,DEM,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,AUDITOR GENERAL,TIM DEFOOR,REP,Election Day,772,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,AUDITOR GENERAL,TIM DEFOOR,REP,Mail,173,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,AUDITOR GENERAL,TIM DEFOOR,REP,Provisional,3,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,AUDITOR GENERAL,REECE SMITH,LIB,Election Day,21,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,AUDITOR GENERAL,REECE SMITH,LIB,Mail,2,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,AUDITOR GENERAL,REECE SMITH,LIB,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,AUDITOR GENERAL,ERIC K ANTON,ASP,Election Day,2,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,AUDITOR GENERAL,ERIC K ANTON,ASP,Mail,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,AUDITOR GENERAL,ERIC K ANTON,ASP,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,AUDITOR GENERAL,BOB GOODRICH,CST,Election Day,6,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,AUDITOR GENERAL,BOB GOODRICH,CST,Mail,2,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,AUDITOR GENERAL,BOB GOODRICH,CST,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,AUDITOR GENERAL,Totals,Write-In,Election Day,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,AUDITOR GENERAL,Totals,Write-In,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,AUDITOR GENERAL,Totals,Write-In,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,STATE TREASURER,ERIN MCCLELLAND,DEM,Election Day,108,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,STATE TREASURER,ERIN MCCLELLAND,DEM,Mail,92,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,STATE TREASURER,ERIN MCCLELLAND,DEM,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,STATE TREASURER,STACY GARRITY,REP,Election Day,790,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,STATE TREASURER,STACY GARRITY,REP,Mail,170,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,STATE TREASURER,STACY GARRITY,REP,Provisional,3,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,STATE TREASURER,NICKOLAS CIESIELSKI,LIB,Election Day,15,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,STATE TREASURER,NICKOLAS CIESIELSKI,LIB,Mail,2,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,STATE TREASURER,NICKOLAS CIESIELSKI,LIB,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,STATE TREASURER,TROY BOWMAN,CST,Election Day,6,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,STATE TREASURER,TROY BOWMAN,CST,Mail,3,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,STATE TREASURER,TROY BOWMAN,CST,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,STATE TREASURER,CHRIS FOSTER,FWD,Election Day,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,NORTH NEWTON,STATE TREASURER,CHRIS FOSTER,FWD,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
